method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,exploration,seed,leaf_size,node_budget,prefer_deeper_ties,start_depth,candidate_target,stop_when_exact
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-64-seed42,nomic-msmarco-d64-binary-main-s00120,100,7,1,1000,1,True,True,0.8015,0.9944170014932752,1.2131836509070126,991.9663870277873,0.9944170014932752,0.9944170014932752,0.9944170014932752,16000000,92815360,112589.09,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-64-seed42,nomic-msmarco-d64-binary-main-s00113,1,5,1,1000,1,True,True,0.816,0.6871874993521487,0.8561795002606232,681.9828330189921,0.6871874993521487,0.6871874993521487,0.6871874993521487,16000000,92815360,80855.033,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-16-seed42,nomic-msmarco-d64-binary-main-s00002,1,5,1,1000,1,True,True,0.923,2.6205205012956867,2.8862958468380384,2618.249203023879,2.6205205012956867,2.6205205012956867,2.6205205012956867,16000000,88031232,312636.566,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-16-seed42,nomic-msmarco-d64-binary-main-s00008,100,4,1,1000,1,True,True,0.84445,2.1495415003300877,2.404691000083403,2154.749612946034,2.1495415003300877,2.1495415003300877,2.1495415003300877,16000000,88031232,250877.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-16-seed42,nomic-msmarco-d64-binary-main-s00011,100,11,1,1000,1,True,True,0.9902,5.827749999298248,6.101479448807368,5819.271169017156,5.827749999298248,5.827749999298248,5.827749999298248,16000000,88031232,687874.475,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-4096-seed42,nomic-msmarco-d64-binary-main-s00456,100,89,1,1000,1,True,True,0.80059,0.2602499989734497,0.3006069007824408,260.5623719646246,0.2602499989734497,0.2602499989734497,0.2602499989734497,16000000,107053056,21470.908,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-4096-seed42,nomic-msmarco-d64-binary-main-s00448,1,5,1,1000,1,True,True,0.506,0.035207998735131696,0.03916905006917659,35.49121097967145,0.035207998735131696,0.035207998735131696,0.035207998735131696,16000000,107053056,1216.902,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-4096-seed42,nomic-msmarco-d64-binary-main-s00449,1,28,1,1000,1,True,True,0.801,0.08924999929149635,0.10491905213712016,89.92720393143827,0.08924999929149635,0.08924999929149635,0.08924999929149635,16000000,107053056,6758.865,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-1024-seed42,nomic-msmarco-d64-binary-main-s00348,100,556,1,1000,1,True,True,0.99901,4.745875001390232,5.024954801046988,4744.726875011111,4.745875001390232,4.745875001390232,4.745875001390232,16000000,106872832,546448.856,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-1024-seed42,nomic-msmarco-d64-binary-main-s00341,1,381,1,1000,1,True,True,0.999,3.223395999157219,3.513001749161049,3226.8968110402056,3.223395999157219,3.223395999157219,3.223395999157219,16000000,106872832,374114.385,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-1024-seed42,nomic-msmarco-d64-binary-main-s00345,100,78,1,1000,1,True,True,0.90106,0.6977084976824699,0.8325955021064146,705.4848350562679,0.6977084976824699,0.6977084976824699,0.6977084976824699,16000000,106872832,75868.667,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-256-seed42,nomic-msmarco-d64-binary-main-s00236,100,167,1,1000,1,True,True,0.99902,5.549083500227425,5.801251750563097,5557.308340954478,5.549083500227425,5.549083500227425,5.549083500227425,16000000,104611840,653041.369,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-256-seed42,nomic-msmarco-d64-binary-main-s00234,100,51,1,1000,1,True,True,0.95155,1.7045624990714714,1.940694049881131,1712.304007021885,1.7045624990714714,1.7045624990714714,1.7045624990714714,16000000,104611840,199164.421,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-256-seed42,nomic-msmarco-d64-binary-main-s00231,100,4,1,1000,1,True,True,0.51675,0.17152049986179918,0.20670239864557513,172.175833980873,0.17152049986179918,0.17152049986179918,0.17152049986179918,16000000,104611840,15824.747,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-64-seed42,nomic-msmarco-d64-binary-main-s00116,1,25,1,1000,1,True,True,0.993,3.3405414997105254,3.7151749998884043,3326.792908970674,3.3405414997105254,3.3405414997105254,3.3405414997105254,16000000,92651520,397136.305,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-64-seed42,nomic-msmarco-d64-binary-main-s00123,100,34,1,1000,1,True,True,0.99071,4.600000000209548,4.939217300307064,4567.176578046201,4.600000000209548,4.600000000209548,4.600000000209548,16000000,92651520,538620.179,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-64-seed42,nomic-msmarco-d64-binary-main-s00118,1,64,1,1000,1,True,True,1.0,8.383083497392363,8.488303551348508,8391.442360989458,8.383083497392363,8.383083497392363,8.383083497392363,16000000,92651520,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-16-seed42,nomic-msmarco-d64-binary-main-s00012,100,15,1,1000,1,True,True,0.99953,7.9452499994658865,8.07298095041915,7928.904208984022,7.9452499994658865,7.9452499994658865,7.9452499994658865,16000000,88047616,939868.811,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-16-seed42,nomic-msmarco-d64-binary-main-s00007,100,2,1,1000,1,True,True,0.66621,1.0882289989240235,1.3510416491044452,1111.5951450665307,1.0882289989240235,1.0882289989240235,1.0882289989240235,16000000,88047616,126689.328,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-16-seed42,nomic-msmarco-d64-binary-main-s00001,1,3,1,1000,1,True,True,0.833,1.551124998513842,1.824793751075049,1573.7495150169707,1.551124998513842,1.551124998513842,1.551124998513842,16000000,88047616,188772.371,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-4096-seed42,nomic-msmarco-d64-binary-main-s00453,1,1051,1,1000,1,True,True,0.999,2.3933960019348888,2.5990934000219568,2390.42633797726,2.3933960019348888,2.3933960019348888,2.3933960019348888,16000000,107102208,257088.608,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-4096-seed42,nomic-msmarco-d64-binary-main-s00458,100,333,1,1000,1,True,True,0.95013,0.8372704996872926,0.9503454968580627,836.1773790493316,0.8372704996872926,0.8372704996872926,0.8372704996872926,16000000,107102208,80876.209,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-4096-seed42,nomic-msmarco-d64-binary-main-s00459,100,812,1,1000,1,True,True,0.99001,1.908395999635104,2.1001857492592535,1912.1898990124464,1.908395999635104,1.908395999635104,1.908395999635104,16000000,107102208,198350.723,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-1024-seed42,nomic-msmarco-d64-binary-main-s00343,100,8,1,1000,1,True,True,0.50931,0.10645800102793146,0.1282940485907602,107.0858379935089,0.10645800102793146,0.10645800102793146,0.10645800102793146,16000000,107233280,7789.116,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-1024-seed42,nomic-msmarco-d64-binary-main-s00340,1,196,1,1000,1,True,True,0.99,1.668124999923748,1.9075270982284565,1676.2785689534212,1.668124999923748,1.668124999923748,1.668124999923748,16000000,107233280,191646.321,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-1024-seed42,nomic-msmarco-d64-binary-main-s00339,1,55,1,1000,1,True,True,0.95,0.4727084979094798,0.5761711499872035,478.45887799121556,0.4727084979094798,0.4727084979094798,0.4727084979094798,16000000,107233280,53387.698,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-256-seed42,nomic-msmarco-d64-binary-main-s00227,1,30,1,1000,1,True,True,0.955,0.9737920008774381,1.146631249866914,981.9873399901553,0.9737920008774381,0.9737920008774381,0.9737920008774381,16000000,104415232,117032.947,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-256-seed42,nomic-msmarco-d64-binary-main-s00228,1,79,1,1000,1,True,True,0.99,2.5828959987848066,2.8662520971920458,2591.3828780649055,2.5828959987848066,2.5828959987848066,2.5828959987848066,16000000,104415232,308619.572,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-256-seed42,nomic-msmarco-d64-binary-main-s00235,100,102,1,1000,1,True,True,0.99015,3.399562501726905,3.6847562480033957,3398.0757519930194,3.399562501726905,3.399562501726905,3.399562501726905,16000000,104415232,398749.813,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-64-seed42,nomic-msmarco-d64-binary-main-s00119,100,2,1,1000,1,True,True,0.50986,0.3222919986001216,0.4128372000195668,318.95664297553594,0.3222919986001216,0.3222919986001216,0.3222919986001216,16000000,92766208,32683.296,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-64-seed42,nomic-msmarco-d64-binary-main-s00125,100,64,1,1000,1,True,True,1.0,8.422750001045642,8.530099649760814,8438.710258942592,8.422750001045642,8.422750001045642,8.422750001045642,16000000,92766208,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-64-seed42,nomic-msmarco-d64-binary-main-s00117,1,42,1,1000,1,True,True,0.999,5.598332998488331,5.92044824934419,5566.654026046308,5.598332998488331,5.598332998488331,5.598332998488331,16000000,92766208,664098.059,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-16-seed42,nomic-msmarco-d64-binary-main-s00013,100,16,1,1000,1,True,True,1.0,8.422395501838764,8.524254152507638,8437.344927984668,8.422395501838764,8.422395501838764,8.422395501838764,16000000,88096768,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-16-seed42,nomic-msmarco-d64-binary-main-s00005,1,14,1,1000,1,True,True,1.0,7.373604499662179,7.540326450543944,7355.176071043388,7.373604499662179,7.373604499662179,7.373604499662179,16000000,88096768,877126.138,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,16,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-16-seed42,nomic-msmarco-d64-binary-main-s00010,100,8,1,1000,1,True,True,0.96406,4.231083499689703,4.562227403221186,4230.828498053597,4.231083499689703,4.231083499689703,4.231083499689703,16000000,88096768,498968.023,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-4096-seed42,nomic-msmarco-d64-binary-main-s00461,100,4096,1,1000,1,True,True,1.0,8.955562998380628,9.083543447195552,8968.505402019218,8.955562998380628,8.955562998380628,8.955562998380628,16000000,107151360,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-4096-seed42,nomic-msmarco-d64-binary-main-s00460,100,1620,1,1000,1,True,True,0.999,3.6857089999102755,3.915566701107309,3681.2852019793354,3.6857089999102755,3.6857089999102755,3.6857089999102755,16000000,107151360,396972.8,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-4096-seed42,nomic-msmarco-d64-binary-main-s00452,1,420,1,1000,1,True,True,0.99,1.0082500011776574,1.1456919499323703,1008.4572559826483,1.0082500011776574,1.0082500011776574,1.0082500011776574,16000000,107151360,102181.375,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-1024-seed42,nomic-msmarco-d64-binary-main-s00349,100,1024,1,1000,1,True,True,1.0,8.598604501457885,8.712508299140609,8593.166720056615,8.598604501457885,8.598604501457885,8.598604501457885,16000000,108019712,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-1024-seed42,nomic-msmarco-d64-binary-main-s00336,1,3,1,1000,1,True,True,0.503,0.03633300002547912,0.04709019867732422,38.04965004383121,0.03633300002547912,0.03633300002547912,0.03633300002547912,16000000,108019712,2945.889,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,1024,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-1024-seed42,nomic-msmarco-d64-binary-main-s00346,100,131,1,1000,1,True,True,0.95023,1.14114600000903,1.3385544989432674,1152.775615970313,1.14114600000903,1.14114600000903,1.14114600000903,16000000,108019712,127784.408,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-256-seed42,nomic-msmarco-d64-binary-main-s00233,100,32,1,1000,1,True,True,0.90266,1.0861875016416889,1.2602541992237093,1092.7467979818175,1.0861875016416889,1.0861875016416889,1.0861875016416889,16000000,104235008,124855.044,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-256-seed42,nomic-msmarco-d64-binary-main-s00225,1,9,1,1000,1,True,True,0.804,0.2979165019496577,0.36555240039888304,298.9057530212449,0.2979165019496577,0.2979165019496577,0.2979165019496577,16000000,104235008,35313.38,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,256,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-256-seed42,nomic-msmarco-d64-binary-main-s00232,100,17,1,1000,1,True,True,0.80953,0.5941045001236489,0.7093086522218073,597.3311349189316,0.5941045001236489,0.5941045001236489,0.5941045001236489,16000000,104235008,66385.338,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-64-seed42,nomic-msmarco-d64-binary-main-s00114,1,9,1,1000,1,True,True,0.915,1.2163124993094243,1.4631006513809552,1209.1039540646307,1.2163124993094243,1.2163124993094243,1.2163124993094243,16000000,92684288,143963.864,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-64-seed42,nomic-msmarco-d64-binary-main-s00124,100,50,1,1000,1,True,True,0.99902,6.690729498586734,6.9558628496452,6671.222285964177,6.690729498586734,6.690729498586734,6.690729498586734,16000000,92684288,789409.032,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d64/routers/ivf-binary-64-seed42,nomic-msmarco-d64-binary-main-s00121,100,13,1,1000,1,True,True,0.90645,1.8059795002045576,2.104406251964974,1795.317085001443,1.8059795002045576,1.8059795002045576,1.8059795002045576,16000000,92684288,207747.21,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
