method,clusters,router,setting_id,top_k,probes,repetitions,measurements,complete_processes,complete,qualified,recall,p50_ms,p95_ms,total_query_ms,process_p50_median_ms,process_p50_min_ms,process_p50_max_ms,logical_index_bytes,lifetime_peak_bytes,mean_documents_scored,mean_nodes,mean_bitplane_words,mean_leaf_words,mean_prefix_levels,mean_prefix_lookups,mean_final_depth,start_depth,candidate_target,leaf_size,node_budget,exploration,seed
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-64-seed42,main-s00035,1,64,1,1000,1,True,True,1.0,39.983020999898145,40.317874350239435,38990.25704601081,39.983020999898145,39.983020999898145,39.983020999898145,40000000,148439040,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-64-seed42,main-s00043,100,6,1,1000,1,True,True,0.8163,3.7899375001870794,4.622772599213931,3775.3461149914074,3.7899375001870794,3.7899375001870794,3.7899375001870794,40000000,148439040,96613.447,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-64-seed42,main-s00042,100,2,1,1000,1,True,True,0.60889,1.3763124998149578,1.8441006494867906,1390.3269989950786,1.3763124998149578,1.3763124998149578,1.3763124998149578,40000000,148439040,33634.429,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-64-seed42,main-s00030,1,1,1,1000,1,True,True,0.568,0.5909789997531334,1.082294050274868,651.2788090021786,0.5909789997531334,0.5909789997531334,0.5909789997531334,40000000,148439040,17173.241,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-64-seed42,main-s00046,100,39,1,1000,1,True,True,0.99089,24.162916500245046,26.34633365018999,24121.89922701691,24.162916500245046,24.162916500245046,24.162916500245046,40000000,148439040,610841.271,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-64-seed42,main-s00045,100,20,1,1000,1,True,True,0.95261,12.500979499691312,14.213237800777279,12495.569091006473,12.500979499691312,12.500979499691312,12.500979499691312,40000000,148439040,314421.779,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-64-seed42,main-s00033,1,14,1,1000,1,True,True,0.957,8.579833500334644,10.030056900268391,8552.82113499652,8.579833500334644,8.579833500334644,8.579833500334644,40000000,148439040,221608.706,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
scan,64,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-64-seed42,main-s00032,1,8,1,1000,1,True,True,0.91,4.858292000335496,5.752979449880513,4798.624614015353,4.858292000335496,4.858292000335496,4.858292000335496,40000000,148439040,127952.642,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00525,10,289,1,1000,1,True,True,0.1466,0.36349999982121517,0.449999999591455,369.571684006587,0.36349999982121517,0.36349999982121517,0.36349999982121517,44000000,157073408,1661.953,0.0,0.0,0.0,8.091,4676.598,8.909,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00563,100,1414,1,1000,1,True,True,0.99002,15.883333000147104,17.107518749799056,15891.94819799468,15.883333000147104,15.883333000147104,15.883333000147104,44000000,157073408,345279.339,0.0,0.0,0.0,17.0,45248.0,0.0,16,500000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00498,1,125,1,1000,1,True,True,0.95,1.4825835005467525,1.6693832994860713,1491.4577069939696,1.4825835005467525,1.4825835005467525,1.4825835005467525,44000000,157073408,30948.356,0.0,0.0,0.0,17.0,4000.0,0.0,16,500000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00484,1,2,1,1000,1,True,True,0.552,0.10331249995942926,0.11666699992929352,104.33630598436139,0.10331249995942926,0.10331249995942926,0.10331249995942926,44000000,157073408,535.118,0.0,0.0,0.0,17.0,64.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00544,100,9,1,1000,1,True,True,0.51447,0.21618750042762258,0.2467080502810859,217.30370001750998,0.21618750042762258,0.21618750042762258,0.21618750042762258,44000000,157073408,2366.209,0.0,0.0,0.0,17.0,288.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00539,10,4096,1,1000,1,True,True,1.0,46.52087499971458,49.52960415052985,46356.73036001481,46.52087499971458,46.52087499971458,46.52087499971458,44000000,157073408,1000000.0,0.0,0.0,0.0,17.0,131072.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00487,1,15,1,1000,1,True,True,0.804,0.2537289997235348,0.2937919999112637,255.24822900388244,0.2537289997235348,0.2537289997235348,0.2537289997235348,44000000,157073408,3886.685,0.0,0.0,0.0,17.0,480.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00491,1,53,1,1000,1,True,True,0.874,0.6210619999365008,0.7117580003523472,622.7709600079834,0.6210619999365008,0.6210619999365008,0.6210619999365008,44000000,157073408,12029.049,0.0,0.0,0.0,15.53,1593.18,1.47,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00560,100,1414,1,1000,1,True,True,0.05326,0.9066045004146872,1.1665250001442473,895.6764990070951,0.9066045004146872,0.9066045004146872,0.9066045004146872,44000000,157073408,1733.607,0.0,0.0,0.0,6.012,17001.936,10.988,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00505,1,4096,1,1000,1,True,True,0.101,2.118354500453279,3.36553094998635,2213.9445069960857,2.118354500453279,2.118354500453279,2.118354500453279,44000000,157073408,2019.298,0.0,0.0,0.0,5.007,41017.344,11.993,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00503,1,527,1,1000,1,True,True,0.99,5.924749999849155,6.500889300195922,5940.302969005643,5.924749999849155,5.924749999849155,5.924749999849155,44000000,157073408,128686.342,0.0,0.0,0.0,17.0,16864.0,0.0,16,500000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00535,10,4096,1,1000,1,True,True,0.0718,2.0718959999612707,3.3256642503147305,2166.307750998385,2.0718959999612707,2.0718959999612707,2.0718959999612707,44000000,157073408,2019.298,0.0,0.0,0.0,5.007,41017.344,11.993,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00558,100,513,1,1000,1,True,True,0.95003,5.828749499869446,6.36983780036644,5841.211255990856,5.828749499869446,5.828749499869446,5.828749499869446,44000000,157073408,125302.799,0.0,0.0,0.0,17.0,16416.0,0.0,16,500000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00520,10,118,1,1000,1,True,True,0.2064,0.2503750001778826,0.32891839991862065,262.57039900519885,0.2503750001778826,0.2503750001778826,0.2503750001778826,44000000,157073408,1759.091,0.0,0.0,0.0,9.491,2239.876,7.509,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00494,1,53,1,1000,1,True,True,0.901,0.6779585000913357,0.7727121500920475,680.2987330229371,0.6779585000913357,0.6779585000913357,0.6779585000913357,44000000,157073408,13302.015,0.0,0.0,0.0,17.0,1696.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00506,1,4096,1,1000,1,True,True,0.246,4.22231250013283,6.0871541496453565,4352.08538799543,4.22231250013283,4.22231250013283,4.22231250013283,44000000,157073408,16245.516,0.0,0.0,0.0,8.759,71753.728,8.241,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00532,10,994,1,1000,1,True,True,0.8369,7.095083499734756,10.961450300465003,7785.505779002051,7.095083499734756,7.095083499734756,7.095083499734756,44000000,157073408,165165.408,0.0,0.0,0.0,14.195,27748.504,2.805,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00519,10,35,1,1000,1,True,True,0.8008,0.4804790000889625,0.550016649731333,482.87645402160706,0.4804790000889625,0.4804790000889625,0.4804790000889625,44000000,157073408,8847.072,0.0,0.0,0.0,17.0,1120.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00521,10,118,1,1000,1,True,True,0.6855,0.8268130000033125,1.3726770999255677,905.9849179793673,0.8268130000033125,0.8268130000033125,0.8268130000033125,44000000,157073408,17176.496,0.0,0.0,0.0,13.656,3198.98,3.344,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00517,10,35,1,1000,1,True,True,0.8008,0.4811039998458,0.5542131493712077,484.3153509873446,0.4811039998458,0.4811039998458,0.4811039998458,44000000,157073408,8847.072,0.0,0.0,0.0,17.0,1120.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00492,1,53,1,1000,1,True,True,0.901,0.6758334998266946,0.7705607502430212,679.1823409703284,0.6758334998266946,0.6758334998266946,0.6758334998266946,44000000,157073408,13302.015,0.0,0.0,0.0,17.0,1696.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00504,1,527,1,1000,1,True,True,0.99,5.900958500205888,6.455279800684366,5916.347229009261,5.900958500205888,5.900958500205888,5.900958500205888,44000000,157073408,128686.342,0.0,0.0,0.0,17.0,16864.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00541,100,9,1,1000,1,True,True,0.51447,0.21418749975055107,0.2460395995967701,215.79570501671697,0.21418749975055107,0.21418749975055107,0.21418749975055107,44000000,157073408,2366.209,0.0,0.0,0.0,17.0,288.0,0.0,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00551,100,246,1,1000,1,True,True,0.46844,0.9803954999370035,2.235500350525399,1208.5255609918022,0.9803954999370035,0.9803954999370035,0.9803954999370035,44000000,157073408,20744.83,0.0,0.0,0.0,12.537,6163.284,4.463,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00524,10,118,1,1000,1,True,True,0.9002,1.4172709998092614,1.5899576998435805,1421.3387979798426,1.4172709998092614,1.4172709998092614,1.4172709998092614,44000000,157073408,29231.202,0.0,0.0,0.0,17.0,3776.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00536,10,4096,1,1000,1,True,True,0.182,4.065542000262212,5.774602099336334,4159.137639990149,4.065542000262212,4.065542000262212,4.065542000262212,44000000,157073408,16245.516,0.0,0.0,0.0,8.759,71753.728,8.241,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00565,100,4096,1,1000,1,True,True,0.04154,2.1565414995166066,3.3899228997142923,2253.579011007787,2.1565414995166066,2.1565414995166066,2.1565414995166066,44000000,157073408,2019.298,0.0,0.0,0.0,5.007,41017.344,11.993,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00545,100,87,1,1000,1,True,True,0.16398,0.23485400015488267,0.32209824944402493,252.89205499120726,0.23485400015488267,0.23485400015488267,0.23485400015488267,44000000,157073408,1875.102,0.0,0.0,0.0,9.97,1734.78,7.03,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00509,1,4096,1,1000,1,True,True,1.0,46.296104500015645,48.98667145057516,46165.408369987745,46.296104500015645,46.296104500015645,46.296104500015645,44000000,157073408,1000000.0,0.0,0.0,0.0,17.0,131072.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00522,10,118,1,1000,1,True,True,0.9002,1.4076254997235083,1.5823586495571362,1417.1940319865826,1.4076254997235083,1.4076254997235083,1.4076254997235083,44000000,157073408,29231.202,0.0,0.0,0.0,17.0,3776.0,0.0,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00531,10,994,1,1000,1,True,True,0.2808,1.4903754999977536,2.0514041496426216,1576.2300350133955,1.4903754999977536,1.4903754999977536,1.4903754999977536,44000000,157073408,16242.699,0.0,0.0,0.0,10.423,20720.924,6.577,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00556,100,513,1,1000,1,True,True,0.3301,1.1772500001825392,3.7838764504158435,1466.2603960159686,1.1772500001825392,1.1772500001825392,1.1772500001825392,44000000,157073408,21740.578,0.0,0.0,0.0,11.46,11757.96,5.54,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00516,10,35,1,1000,1,True,True,0.8004,0.4772499996761326,0.5450901999211055,479.8934669979644,0.4772499996761326,0.4772499996761326,0.4772499996761326,44000000,157073408,8840.137,0.0,0.0,0.0,16.975,1119.02,0.025,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00564,100,1414,1,1000,1,True,True,0.99002,15.920853999887186,17.083900350417025,15905.978826998762,15.920853999887186,15.920853999887186,15.920853999887186,44000000,157073408,345279.339,0.0,0.0,0.0,17.0,45248.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00555,100,513,1,1000,1,True,True,0.077,0.5154165000931243,0.6225764497685304,513.9888710018568,0.5154165000931243,0.5154165000931243,0.5154165000931243,44000000,157073408,1693.083,0.0,0.0,0.0,7.311,7501.086,9.689,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00514,10,3,1,1000,1,True,True,0.5101,0.11741700018319534,0.13289794951560904,118.39503098144633,0.11741700018319534,0.11741700018319534,0.11741700018319534,44000000,157073408,801.38,0.0,0.0,0.0,17.0,96.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00489,1,15,1,1000,1,True,True,0.804,0.25195799935318064,0.29268155039972044,253.46632099444832,0.25195799935318064,0.25195799935318064,0.25195799935318064,44000000,157073408,3886.685,0.0,0.0,0.0,17.0,480.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00488,1,15,1,1000,1,True,True,0.804,0.25474999983998714,0.2946583496850507,255.94370499675279,0.25474999983998714,0.25474999983998714,0.25474999983998714,44000000,157073408,3886.685,0.0,0.0,0.0,17.0,480.0,0.0,16,500000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00526,10,289,1,1000,1,True,True,0.509,0.98775000014939,2.5018374999490325,1236.8874220237558,0.98775000014939,0.98775000014939,0.98775000014939,44000000,157073408,21103.946,0.0,0.0,0.0,12.289,7100.152,4.711,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00569,100,4096,1,1000,1,True,True,1.0,46.40795849991264,49.18608989974018,46288.51224198297,46.40795849991264,46.40795849991264,46.40795849991264,44000000,157073408,1000000.0,0.0,0.0,0.0,17.0,131072.0,0.0,16,0,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00486,1,15,1,1000,1,True,True,0.804,0.25420850033697207,0.2945062505204987,255.86975501482812,0.25420850033697207,0.25420850033697207,0.25420850033697207,44000000,157073408,3886.685,0.0,0.0,0.0,17.0,480.0,0.0,16,10000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00495,1,125,1,1000,1,True,True,0.281,0.2531669997551944,0.3336812501402164,264.5221799975843,0.2531669997551944,0.2531669997551944,0.2531669997551944,44000000,157073408,1728.62,0.0,0.0,0.0,9.384,2346.0,7.616,16,1000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00562,100,1414,1,1000,1,True,True,0.70596,8.573207999688748,15.260016649790485,9066.38733800628,8.573207999688748,8.573207999688748,8.573207999688748,44000000,157073408,185425.185,0.0,0.0,0.0,13.625,38313.744,3.375,16,100000,,,,
prefix,4096,/Users/vinroger/DATA/STUDY/latihan/about/exa-interview/e2e-inverted-bitplane-project/data/prefix-study-2026-09-13/pools/nomic-msmarco-d256/routers/ivf-4096-seed42,main-s00547,100,87,1,1000,1,True,True,0.80098,1.0929164996014151,1.2305607504458749,1099.282158994356,1.0929164996014151,1.0929164996014151,1.0929164996014151,44000000,157073408,21658.065,0.0,0.0,0.0,17.0,2784.0,0.0,16,100000,,,,
