query,top_k,query_l1,kth_score,gap,optimistic_min_depth
54,1,6.2725262608146295,5.944025763892569,0.32850049692206085,1
55,1,6.227879147510976,5.7749563422985375,0.4529228052124381,1
56,1,6.163115672505228,5.509767303505214,0.6533483690000139,1
57,1,6.273763170931488,5.47360174683854,0.8001614240929484,1
58,1,6.20290786086116,5.925978988991119,0.2769288718700409,1
59,1,5.979364376747981,5.16059571900405,0.8187686577439308,1
60,1,6.286158638074994,6.080059727653861,0.20609891042113304,1
61,1,5.990391364772222,5.582483722348115,0.4079076424241066,1
62,1,5.8538391583715566,5.428741479932796,0.42509767843876034,1
63,1,6.3122113953577355,5.8418708053650334,0.470340589992702,1
32,10,5.9807349786524355,5.743328228742939,0.23740674990949628,1
33,10,5.869343761121854,5.4099069845397025,0.45943677658215165,1
34,10,5.974694754462689,5.145739640574902,0.8289551138877869,2
35,10,5.970820073387586,5.452055388479494,0.518764684908092,1
36,10,6.067531381093431,4.593812378414441,1.4737190026789904,2
37,10,6.149307553190738,4.68913913005963,1.4601684231311083,2
38,10,5.974603817332536,5.275279441382736,0.6993243759498,1
39,10,5.73075384600088,5.344173894729465,0.38657995127141476,1
40,10,6.03074201461277,4.785565628815675,1.2451763857970946,2
41,10,5.866433448623866,5.008514913264662,0.8579185353592038,1
42,10,6.18437472730875,5.2801956702023745,0.9041790571063757,1
43,10,6.643307015532628,6.117310166591778,0.5259968489408493,1
44,10,6.203337103128433,5.082705549895763,1.1206315532326698,1
45,10,6.53096574783558,5.803529773314949,0.7274359745206311,2
46,10,6.151004391780589,5.314206131675746,0.8367982601048425,1
47,10,6.051332940696739,5.553197692497633,0.49813524819910526,1
48,10,6.090790941379964,5.075316154398024,1.0154747869819403,1
49,10,6.193942852783948,5.15978111512959,1.0341617376543581,2
50,10,6.133989251451567,5.197586300550029,0.9364029509015381,2
51,10,6.379892771190498,5.945927764230873,0.4339650069596246,1
52,10,6.048683280590922,5.458488559816033,0.590194720774889,1
53,10,5.9825106805656105,5.49288590461947,0.4896247759461403,1
54,10,6.2725262608146295,5.648158618831076,0.6243676419835538,1
55,10,6.227879147510976,5.665533462073654,0.5623456854373217,1
56,10,6.163115672505228,5.366602875554236,0.7965127969509922,1
57,10,6.273763170931488,5.230445180553943,1.0433179903775454,2
58,10,6.20290786086116,5.646589102805592,0.5563187580555677,1
59,10,5.979364376747981,4.51718919002451,1.4621751867234707,2
60,10,6.286158638074994,5.4627901297062635,0.8233685083687305,1
61,10,5.990391364772222,5.328091424409649,0.6622999403625727,1
62,10,5.8538391583715566,5.146844360686373,0.7069947976851836,1
63,10,6.3122113953577355,5.610268832067959,0.7019425632897764,1
32,100,5.9807349786524355,5.511989098192316,0.4687458804601192,1
33,100,5.869343761121854,5.213294972432777,0.6560487886890769,1
34,100,5.974694754462689,4.865876885596663,1.1088178688660264,2
35,100,5.970820073387586,5.208390591084026,0.7624294823035598,1
36,100,6.067531381093431,4.359147095063236,1.7083842860301957,3
37,100,6.149307553190738,4.394610823597759,1.754696729592979,2
38,100,5.974603817332536,5.064540030900389,0.910063786432147,2
39,100,5.73075384600088,5.120678392704576,0.6100754532963037,1
40,100,6.03074201461277,4.406216620613122,1.6245253939996473,3
41,100,5.866433448623866,4.8239186820574105,1.0425147665664554,1
42,100,6.18437472730875,5.025051852688193,1.1593228746205568,2
43,100,6.643307015532628,5.642344810301438,1.0009622052311897,2
44,100,6.203337103128433,4.552049193531275,1.6512879095971584,3
45,100,6.53096574783558,5.453593825513963,1.0773719223216176,2
46,100,6.151004391780589,4.9164062709896825,1.2345981207909063,2
47,100,6.051332940696739,5.19469633011613,0.8566366105806082,1
48,100,6.090790941379964,4.848231631331146,1.2425593100488186,2
49,100,6.193942852783948,4.800725878216326,1.393216974567622,2
50,100,6.133989251451567,4.960339346667752,1.1736499047838151,2
51,100,6.379892771190498,5.6380038288771175,0.7418889423133805,1
52,100,6.048683280590922,5.1008224645629525,0.9478608160279691,2
53,100,5.9825106805656105,5.315948095405474,0.6665625851601362,1
54,100,6.2725262608146295,5.483972629182972,0.7885536316316575,1
55,100,6.227879147510976,5.437650047708303,0.7902290998026729,2
56,100,6.163115672505228,5.1216541554022115,1.0414615171030164,2
57,100,6.273763170931488,4.8892040704377,1.3845591004937887,2
58,100,6.20290786086116,5.290666337474249,0.9122415233869106,1
59,100,5.979364376747981,4.141148213529959,1.8382161632180214,3
60,100,6.286158638074994,5.178228845819831,1.1079297922551632,2
61,100,5.990391364772222,5.0978005794022465,0.8925907853699755,2
62,100,5.8538391583715566,4.892826080031227,0.9610130783403292,1
63,100,6.3122113953577355,5.25904246524442,1.0531689301133156,2
64,1,6.053917461307719,5.580756055889651,0.47316140541806817,1
65,1,5.923165633983444,5.197859286970925,0.7253063470125198,1
66,1,5.942980662919581,5.195288525894284,0.7476921370252967,1
67,1,6.018413248413708,5.811729191744234,0.20668405666947365,1
68,1,5.942015735607129,5.36753857525764,0.5744771603494883,1
69,1,6.022255562944338,5.658003826858476,0.3642517360858619,1
70,1,6.011907194857486,5.481442200136371,0.5304649947211146,1
71,1,6.037495006574318,5.510371643817052,0.5271233627572656,1
72,1,5.954586541236495,5.447166383222793,0.5074201580137014,1
73,1,6.228093411540613,5.58074694708921,0.6473464644514024,1
74,1,5.909268933697604,5.5510477958014235,0.35822113789618015,1
75,1,5.986327135338797,5.394808727680356,0.591518407658441,1
76,1,6.004093573894352,5.389115932863206,0.614977641031146,1
77,1,6.098348963540047,5.081573291216046,1.0167756723240018,2
78,1,6.142187267076224,5.575049719773233,0.5671375473029912,1
79,1,5.96221875702031,5.681751855416223,0.28046690160408616,1
80,1,5.9023493228560255,4.950860378045036,0.9514889448109898,1
81,1,6.360885668662377,6.009269202011637,0.3516164666507393,1
82,1,6.13436955002544,5.034956927163876,1.0994126228615642,2
83,1,6.233374945120886,4.905343352584168,1.3280315925367177,2
84,1,6.243246718397131,5.625649693509331,0.6175970248878002,1
85,1,5.9744028222048655,5.365328333922662,0.6090744882822037,1
86,1,6.294844819698483,5.456976948771626,0.837867870926857,2
87,1,6.5031750639900565,5.576848064549267,0.9263269994407892,2
88,1,5.805684530583676,4.697395245952066,1.10828928463161,2
89,1,6.549972019623965,6.235447071958333,0.31452494766563177,1
90,1,6.306943017960293,6.20243324895273,0.10450976900756359,1
91,1,6.019313703291118,4.942364386282861,1.076949317008257,2
92,1,6.029539822775405,5.654879554465879,0.37466026830952615,1
93,1,5.970778829418123,5.661639208905399,0.3091396205127239,1
94,1,6.23303560516797,5.81989256828092,0.4131430368870497,1
95,1,5.85099716600962,5.530143913114443,0.3208532528951764,1
64,10,6.053917461307719,5.344888616120443,0.7090288451872766,1
65,10,5.923165633983444,5.031683056906331,0.8914825770771131,1
66,10,5.942980662919581,4.866197128780186,1.0767835341393948,1
67,10,6.018413248413708,5.415153702779207,0.6032595456345007,1
68,10,5.942015735607129,5.020474244898651,0.9215414907084778,1
69,10,6.022255562944338,5.233305879635736,0.7889496833086014,1
70,10,6.011907194857486,5.108753438456915,0.9031537564005703,1
71,10,6.037495006574318,5.292009617900476,0.745485388673842,1
72,10,5.954586541236495,5.126006394348224,0.828580146888271,2
73,10,6.228093411540613,5.3769435526337475,0.8511498589068651,2
74,10,5.909268933697604,5.274845955544151,0.6344229781534523,1
75,10,5.986327135338797,5.076355896759196,0.909971238579601,1
76,10,6.004093573894352,5.102431977633387,0.9016615962609649,1
77,10,6.098348963540047,4.707415522541851,1.3909334409981966,2
78,10,6.142187267076224,5.348433484788984,0.79375378228724,1
79,10,5.96221875702031,5.5564052786212415,0.4058134783990681,1
80,10,5.9023493228560255,4.672653591082053,1.2296957317739725,2
81,10,6.360885668662377,5.76372850954067,0.5971571591217071,1
82,10,6.13436955002544,4.947518679065979,1.1868508709594607,2
83,10,6.233374945120886,4.650127309141681,1.5832476359792054,3
84,10,6.243246718397131,5.488345647143433,0.7549010712536983,1
85,10,5.9744028222048655,4.994873940595426,0.9795288816094398,1
86,10,6.294844819698483,5.053201155271381,1.2416436644271016,2
87,10,6.5031750639900565,5.425247977487743,1.0779270865023136,2
88,10,5.805684530583676,4.4528165744268335,1.3528679561568424,2
89,10,6.549972019623965,6.005330286221579,0.5446417334023863,1
90,10,6.306943017960293,6.08124343023519,0.2256995877251029,1
91,10,6.019313703291118,4.705644172616303,1.3136695306748152,2
92,10,6.029539822775405,5.470206788100768,0.559333034674637,1
93,10,5.970778829418123,5.487186791840941,0.48359203757718205,1
94,10,6.23303560516797,5.3023965794127434,0.9306390257552266,2
95,10,5.85099716600962,5.291526709450409,0.559470456559211,1
64,100,6.053917461307719,5.044903464382514,1.009013996925205,1
65,100,5.923165633983444,4.826391502923798,1.0967741310596466,1
66,100,5.942980662919581,4.556478949263692,1.386501713655889,2
67,100,6.018413248413708,4.876826829335187,1.1415864190785214,2
68,100,5.942015735607129,4.8493708709138446,1.092644864693284,2
69,100,6.022255562944338,4.861070038052276,1.161185524892062,2
70,100,6.011907194857486,4.897635693079792,1.1142715017776936,2
71,100,6.037495006574318,4.980983087560162,1.0565119190141559,2
72,100,5.954586541236495,4.763816384554957,1.1907701566815376,2
73,100,6.228093411540613,4.987579868873581,1.2405135426670313,2
74,100,5.909268933697604,5.035573833971284,0.8736950997263193,2
75,100,5.986327135338797,4.761735047693946,1.2245920876448508,2
76,100,6.004093573894352,4.856538156513125,1.147555417381227,2
77,100,6.098348963540047,4.481926201377064,1.6164227621629834,3
78,100,6.142187267076224,5.07321700360626,1.0689702634699643,2
79,100,5.96221875702031,5.406274420907721,0.5559443361125886,1
80,100,5.9023493228560255,4.3620315791959,1.5403177436601254,2
81,100,6.360885668662377,5.46969111089129,0.8911945577710867,1
82,100,6.13436955002544,4.649410165598965,1.4849593844264746,2
83,100,6.233374945120886,4.337032249895856,1.8963426952250302,3
84,100,6.243246718397131,5.266516071831575,0.9767306465655565,2
85,100,5.9744028222048655,4.771424274542369,1.2029785476624966,2
86,100,6.294844819698483,4.74587315460667,1.5489716650918126,3
87,100,6.5031750639900565,5.021984837017953,1.4811902269721031,3
88,100,5.805684530583676,4.104819009604398,1.7008655209792778,3
89,100,6.549972019623965,5.738345732912421,0.8116262867115438,1
90,100,6.306943017960293,5.872982190892799,0.4339608270674944,1
91,100,6.019313703291118,4.332722588442266,1.6865911148488522,3
92,100,6.029539822775405,5.238527025387157,0.7910127973882481,1
93,100,5.970778829418123,5.320418171584606,0.6503606578335166,1
94,100,6.23303560516797,5.011064290767536,1.2219713144004345,2
95,100,5.85099716600962,5.090411628363654,0.7605855376459658,1
96,1,5.965048988466151,5.561853387276642,0.40319560118950903,1
97,1,6.1443241611123085,5.522206409834325,0.6221177512779832,1
98,1,6.391879170783795,5.508177972980775,0.8837011978030205,1
99,1,6.5307399744633585,6.216464068973437,0.31427590548992157,1
100,1,6.445818048436195,5.6028744974173605,0.8429435510188341,1
101,1,6.236123858485371,5.7651647492311895,0.4709591092541814,1
102,1,6.2710783910006285,5.9492602329701185,0.32181815803050995,1
103,1,5.962825304712169,5.3869236836908385,0.5759016210213304,1
104,1,6.23674804251641,5.542159537784755,0.6945885047316551,1
105,1,6.260123976506293,5.737144911661744,0.5229790648445487,1
106,1,5.894464879849693,5.642942607490113,0.2515222723595798,1
107,1,6.213647688622586,5.699802152928896,0.5138455356936902,1
108,1,5.793949331469776,4.580449041175598,1.2135002902941778,2
109,1,6.4876678586006165,6.142362270504236,0.34530558809638023,1
110,1,6.139185690568411,5.5218550043791765,0.6173306861892343,1
111,1,6.517949181608856,5.756922523491085,0.7610266581177711,1
112,1,6.100172560079955,5.261059324839152,0.8391132352408022,1
113,1,6.103082023037132,5.684961434279103,0.41812058875802904,1
114,1,6.244678217568435,5.631021725828759,0.6136564917396754,1
115,1,6.381345275789499,5.930179963121191,0.4511653126683086,1
116,1,6.028280638158321,5.46241148840636,0.5658691497519612,1
117,1,6.4530314325820655,5.940540614305064,0.5124908182770014,1
118,1,6.06863723276183,5.592586869839579,0.4760503629222512,1
119,1,5.7690576813183725,5.252403117250651,0.5166545640677214,1
120,1,6.545411608647555,5.731908235233277,0.813503373414278,1
121,1,5.9368714641314,5.594658795045689,0.34221266908571124,1
122,1,6.063442336395383,5.81481326976791,0.24862906662747264,1
123,1,6.288842806476168,5.1904695954872295,1.0983732109889388,2
124,1,6.178091114015842,5.798498324489628,0.3795927895262139,1
125,1,6.1163439261727035,5.697694407310337,0.4186495188623667,1
126,1,5.8890146592166275,5.017427190905437,0.8715874683111906,2
127,1,5.8848407487384975,5.129118832293898,0.7557219164445996,1
96,10,5.965048988466151,5.27853635197971,0.6865126364864409,1
97,10,6.1443241611123085,5.058752833865583,1.0855713272467256,2
98,10,6.391879170783795,5.28270812833216,1.109171042451635,2
99,10,6.5307399744633585,5.486849074019119,1.0438909004442394,2
100,10,6.445818048436195,5.288183733355254,1.1576343150809407,2
101,10,6.236123858485371,5.426532767247409,0.8095910912379622,1
102,10,6.2710783910006285,5.19635776989162,1.0747206211090088,2
103,10,5.962825304712169,5.212011369760148,0.7508139349520206,1
104,10,6.23674804251641,5.178459472022951,1.0582885704934597,2
105,10,6.260123976506293,5.5772387543693185,0.6828852221369743,1
106,10,5.894464879849693,5.240672636864474,0.6537922429852188,1
107,10,6.213647688622586,5.387795273098163,0.8258524155244231,2
108,10,5.793949331469776,4.467125133924128,1.3268241975456476,2
109,10,6.4876678586006165,5.841787980869412,0.645879877731204,1
110,10,6.139185690568411,5.19073545721767,0.9484502333507407,1
111,10,6.517949181608856,5.561306090094149,0.9566430915147066,2
112,10,6.100172560079955,4.79830133903306,1.3018712210468948,2
113,10,6.103082023037132,5.30715432431316,0.7959276987239718,1
114,10,6.244678217568435,5.479356020339765,0.7653221972286701,1
115,10,6.381345275789499,5.724498111754656,0.6568471640348434,1
116,10,6.028280638158321,5.274303578771651,0.7539770593866706,1
117,10,6.4530314325820655,5.635816500289366,0.8172149322926998,2
118,10,6.06863723276183,5.541176059748977,0.5274611730128527,1
119,10,5.7690576813183725,4.900742855388671,0.8683148259297013,1
120,10,6.545411608647555,5.336358321364969,1.209053287282586,2
121,10,5.9368714641314,5.317974150879309,0.6188973132520914,1
122,10,6.063442336395383,5.544011716265231,0.5194306201301515,1
123,10,6.288842806476168,4.918082844349556,1.3707599621266127,3
124,10,6.178091114015842,5.406724391410535,0.7713667226053076,1
125,10,6.1163439261727035,5.471503511536866,0.6448404146358371,1
126,10,5.8890146592166275,4.73537695244886,1.1536377067677677,2
127,10,5.8848407487384975,4.612467502709478,1.2723732460290194,2
96,100,5.965048988466151,4.985564016387798,0.9794849720783532,2
97,100,6.1443241611123085,4.690567269921303,1.4537568911910057,3
98,100,6.391879170783795,5.013298343284987,1.3785808274988085,3
99,100,6.5307399744633585,5.110716509399936,1.420023465063423,3
100,100,6.445818048436195,5.019088057335466,1.4267299911007285,2
101,100,6.236123858485371,5.216635070275515,1.0194887882098556,2
102,100,6.2710783910006285,4.795035905204713,1.4760424857959151,3
103,100,5.962825304712169,4.952114533516578,1.0107107711955905,1
104,100,6.23674804251641,4.8395205875858665,1.397227454930544,2
105,100,6.260123976506293,5.2766117779538035,0.9835121985524893,2
106,100,5.894464879849693,4.877425234677503,1.01703964517219,2
107,100,6.213647688622586,5.044125596876256,1.1695220917463303,2
108,100,5.793949331469776,4.134630689593905,1.6593186418758705,3
109,100,6.4876678586006165,5.188625908456743,1.2990419501438737,2
110,100,6.139185690568411,4.7986463808774715,1.3405393096909393,2
111,100,6.517949181608856,5.232536966912448,1.2854122146964073,2
112,100,6.100172560079955,4.392724740202539,1.707447819877416,3
113,100,6.103082023037132,5.047493085439783,1.0555889375973493,2
114,100,6.244678217568435,5.109122418682091,1.1355557988863438,2
115,100,6.381345275789499,5.38102254178375,1.0003227340057492,2
116,100,6.028280638158321,5.002465818077326,1.0258148200809956,1
117,100,6.4530314325820655,5.289789856644347,1.1632415759377182,2
118,100,6.06863723276183,5.337241488974541,0.7313957437872887,1
119,100,5.7690576813183725,4.627199119422585,1.1418585618957877,2
120,100,6.545411608647555,4.938279748428613,1.6071318602189422,3
121,100,5.9368714641314,5.178317996440455,0.7585534676909447,1
122,100,6.063442336395383,5.354867098852992,0.7085752375423908,1
123,100,6.288842806476168,4.590431529912166,1.698411276564002,3
124,100,6.178091114015842,5.103419544546341,1.0746715694695013,2
125,100,6.1163439261727035,5.2240050551481545,0.892338871024549,1
126,100,5.8890146592166275,4.464457142399624,1.4245575168170035,3
127,100,5.8848407487384975,4.315946611110121,1.5688941376283765,3
128,1,5.66941534075886,5.128791281022131,0.5406240597367287,1
129,1,6.230789391323924,5.981201129034162,0.2495882622897625,1
130,1,6.266809321532492,5.232438256556634,1.0343710649758577,1
131,1,6.197561748791486,6.02520301239565,0.17235873639583588,1
132,1,6.119969594758004,5.410275943111628,0.7096936516463757,1
133,1,5.877744425320998,4.922123302007094,0.9556211233139038,2
134,1,6.1718336828053,5.462345405481756,0.709488277323544,1
135,1,6.05330089002382,5.571399777312763,0.48190111271105707,1
136,1,6.050470722169848,5.796557185502024,0.2539135366678238,1
137,1,5.912364200921729,5.355528456391767,0.5568357445299625,1
138,1,6.033515638904646,5.296180053381249,0.7373355855233967,1
139,1,6.297758748405613,5.759078044095077,0.5386807043105364,1
140,1,6.373552203647705,5.917682271126978,0.45586993252072716,1
141,1,6.453715314157307,5.94554087985307,0.5081744343042374,1
142,1,5.847235980210826,5.346422722330317,0.5008132578805089,1
143,1,6.124275674577802,5.226970283780247,0.8973053907975554,1
144,1,6.0383733415510505,5.247970709810033,0.7904026317410171,2
145,1,6.1047579273581505,5.217318374663591,0.8874395526945591,1
146,1,5.96660256254836,5.822636392520508,0.14396617002785206,1
147,1,6.1880426809657365,5.900270010577515,0.28777267038822174,1
148,1,6.206086415739264,5.676005376561079,0.5300810391781852,1
149,1,5.80158946570009,5.0804155534133315,0.7211739122867584,1
150,1,6.200588733991026,5.715316427042126,0.4852723069489002,1
151,1,6.166460140259005,5.60538157413248,0.5610785661265254,1
152,1,5.896559281740338,4.7937762825749815,1.1027829991653562,2
153,1,6.5294202814293385,5.6104492197227955,0.918971061706543,1
154,1,6.315218369709328,5.172238583909348,1.1429797857999802,2
155,1,6.510082196298754,6.303631682094419,0.20645051420433447,1
156,1,6.1996398265473545,5.643372664693743,0.5562671618536115,1
157,1,5.7904772546608,5.204495254671201,0.585981999989599,1
158,1,6.271879601292312,5.430415879003704,0.8414637222886086,1
159,1,6.243394224205986,5.7465341608040035,0.4968600634019822,1
128,10,5.66941534075886,4.734889701940119,0.9345256388187408,1
129,10,6.230789391323924,5.548309514299035,0.682479877024889,1
130,10,6.266809321532492,5.054247259686235,1.2125620618462563,2
131,10,6.197561748791486,5.370214682538062,0.8273470662534237,1
132,10,6.119969594758004,4.975155686493963,1.144813908264041,2
133,10,5.877744425320998,4.714286342496052,1.1634580828249454,2
134,10,6.1718336828053,5.251629318576306,0.9202043642289937,1
135,10,6.05330089002382,5.321067013894208,0.7322338761296123,1
136,10,6.050470722169848,5.538522587827174,0.5119481343426742,1
137,10,5.912364200921729,4.78861468215473,1.1237495187669992,2
138,10,6.033515638904646,4.932709752814844,1.1008058860898018,2
139,10,6.297758748405613,5.597521108225919,0.7002376401796937,2
140,10,6.373552203647705,4.95212838626685,1.4214238173808553,2
141,10,6.453715314157307,5.774752180092037,0.6789631340652704,1
142,10,5.847235980210826,5.134268082678318,0.7129678975325078,1
143,10,6.124275674577802,5.0419769450090826,1.0822987295687199,2
144,10,6.0383733415510505,4.900562520837411,1.1378108207136393,2
145,10,6.1047579273581505,4.730169016867876,1.3745889104902744,2
146,10,5.96660256254836,5.589345288841287,0.3772572737070732,1
147,10,6.1880426809657365,5.1052816726733,1.0827610082924366,2
148,10,6.206086415739264,5.523936612473335,0.6821498032659292,1
149,10,5.80158946570009,4.716263132169843,1.0853263335302472,1
150,10,6.200588733991026,5.397032424705685,0.8035563092853408,1
151,10,6.166460140259005,5.356176872155629,0.810283268103376,2
152,10,5.896559281740338,4.7076840358786285,1.1888752458617091,2
153,10,6.5294202814293385,5.347070626314235,1.1823496551151038,2
154,10,6.315218369709328,5.026328653795645,1.2888897159136832,2
155,10,6.510082196298754,6.060683421470458,0.44939877482829615,1
156,10,6.1996398265473545,5.5457966844551265,0.6538431420922279,1
157,10,5.7904772546608,4.8574839232023805,0.9329933314584196,1
158,10,6.271879601292312,5.300352052785456,0.971527548506856,2
